id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,local_code,home_link,wikipedia_link
3655,KLSF,medium_airport,Lawson Army Air Field,32.332546,-84.988003,232.0,NA,US,US-GA,Fort Benning,no,KLSF,LSF,LSF,,https://en.wikipedia.org/wiki/Lawson_Army_Airfield
3656,KLSV,medium_airport,Nellis Air Force Base,36.2361984253,-115.033996582,1870.0,NA,US,US-NV,Las Vegas,no,KLSV,LSV,LSV,http://www.nellis.af.mil/,https://en.wikipedia.org/wiki/Nellis_Air_Force_Base
3657,KLTS,medium_airport,Altus Air Force Base,34.667099,-99.266701,1382.0,NA,US,US-OK,Altus,no,KLTS,LTS,LTS,http://www.altus.af.mil/,https://en.wikipedia.org/wiki/Altus_Air_Force_Base
3658,KLUF,medium_airport,Luke Air Force Base,33.535,-112.383003,1085.0,NA,US,US-AZ,Glendale,no,KLUF,LUF,LUF,http://www.luke.af.mil/,https://en.wikipedia.org/wiki/Luke_Air_Force_Base
3659,KLUK,medium_airport,Cincinnati Municipal Airport Lunken Field,39.102357,-84.418945,483.0,NA,US,US-OH,Cincinnati,yes,KLUK,LUK,LUK,,https://en.wikipedia.org/wiki/Cincinnati_Municipal_Airport
20386,KLVM,medium_airport,Mission Field,45.6994018555,-110.447998047,4660.0,NA,US,US-MT,Livingston,no,KLVM,LVM,LVM,http://www.parkcounty.org/site/Air_M_1.html#mf,https://en.wikipedia.org/wiki/Mission_Field
20388,KLVS,medium_airport,Las Vegas Municipal Airport,35.654202,-105.141998,6877.0,NA,US,US-NM,Las Vegas,no,KLVS,LVS,LVS,http://www.lasvegasnm.gov/business/municipal_airport/index.php,https://en.wikipedia.org/wiki/Las_Vegas_Municipal_Airport
20390,KLWB,medium_airport,Greenbrier Valley Airport,37.857914,-80.400438,2302.0,NA,US,US-WV,Lewisburg,yes,KLWB,LWB,LWB,,https://en.wikipedia.org/wiki/Greenbrier_Valley_Airport
3660,KLWM,medium_airport,Lawrence Municipal Airport,42.7172012329,-71.1233978271,148.0,NA,US,US-MA,Lawrence,no,KLWM,LWM,LWM,http://www.lawrencemunicipalairport.com/,https://en.wikipedia.org/wiki/Lawrence_Municipal_Airport_(Massachusetts)
20393,KLWS,medium_airport,Lewiston Nez Perce County Airport,46.3745002746582,-117.01499938964844,1442.0,NA,US,US-ID,Lewiston,yes,KLWS,LWS,LWS,,https://en.wikipedia.org/wiki/Lewiston-Nez_Perce_County_Airport
3661,KLWT,medium_airport,Lewistown Municipal Airport,47.048429,-109.466143,4170.0,NA,US,US-MT,Lewistown,no,KLWT,LWT,LWT,,https://en.wikipedia.org/wiki/Lewistown_Municipal_Airport
3662,KLYH,medium_airport,Lynchburg Regional Airport - Preston Glenn Field,37.326698,-79.200401,938.0,NA,US,US-VA,Lynchburg,yes,KLYH,LYH,LYH,,https://en.wikipedia.org/wiki/Lynchburg_Regional_Airport
3663,KMAF,medium_airport,Midland International Air and Space Port,31.942499,-102.202003,2871.0,NA,US,US-TX,Midland,yes,KMAF,MAF,MAF,,https://en.wikipedia.org/wiki/Midland_International_Airport
20474,KMBG,medium_airport,Mobridge Municipal Airport,45.54650116,-100.4079971,1716.0,NA,US,US-SD,Mobridge,no,KMBG,MBG,MBG,,https://en.wikipedia.org/wiki/Mobridge_Municipal_Airport
3666,KMCC,medium_airport,McClellan Airfield,38.667599,-121.401001,77.0,NA,US,US-CA,Sacramento,no,KMCC,MCC,MCC,,https://en.wikipedia.org/wiki/McClellan_Airfield
20480,KMCE,medium_airport,Merced Regional Macready Field,37.284698,-120.514,155.0,NA,US,US-CA,Merced,yes,KMCE,MCE,MCE,,https://en.wikipedia.org/wiki/Merced_Regional_Airport
3667,KMCF,medium_airport,MacDill Air Force Base,27.8493,-82.521202,14.0,NA,US,US-FL,Tampa,no,KMCF,MCF,MCF,http://www.macdill.af.mil/,https://en.wikipedia.org/wiki/MacDill_Air_Force_Base
3668,KMCI,large_airport,Kansas City International Airport,39.2976,-94.713898,1026.0,NA,US,US-MO,Kansas City,yes,KMCI,MCI,MCI,http://www.flykci.com/,https://en.wikipedia.org/wiki/Kansas_City_International_Airport
20481,KMCK,medium_airport,McCook Ben Nelson Regional Airport,40.207787,-100.592794,2583.0,NA,US,US-NE,McCook,yes,KMCK,MCK,MCK,,https://en.wikipedia.org/wiki/McCook_Regional_Airport
3669,KMCN,medium_airport,Middle Georgia Regional Airport,32.69279861450195,-83.64920043945312,354.0,NA,US,US-GA,Macon,yes,KMCN,MCN,MCN,,https://en.wikipedia.org/wiki/Middle_Georgia_Regional_Airport
3670,KMCO,large_airport,Orlando International Airport,28.429399490356445,-81.30899810791016,96.0,NA,US,US-FL,Orlando,yes,KMCO,MCO,MCO,http://www.orlandoairports.net/,https://en.wikipedia.org/wiki/Orlando_International_Airport
20482,KMCW,medium_airport,Mason City Municipal Airport,43.159801,-93.329716,1213.0,NA,US,US-IA,Mason City,yes,KMCW,MCW,MCW,http://flymcw.com/,https://en.wikipedia.org/wiki/Mason_City_Municipal_Airport
3671,KMDH,medium_airport,Southern Illinois Airport,37.778099,-89.251999,411.0,NA,US,US-IL,Murphysboro,no,KMDH,MDH,MDH,,https://en.wikipedia.org/wiki/Southern_Illinois_Airport
3672,KMDT,medium_airport,Harrisburg International Airport,40.193501,-76.763397,310.0,NA,US,US-PA,Harrisburg,yes,KMDT,MDT,MDT,http://www.flyhia.com/,https://en.wikipedia.org/wiki/Harrisburg_International_Airport
3673,KMDW,large_airport,Chicago Midway International Airport,41.785999,-87.752403,620.0,NA,US,US-IL,Chicago,yes,KMDW,MDW,MDW,https://www.flychicago.com/midway/home/pages/default.aspx,https://en.wikipedia.org/wiki/Midway_International_Airport
3674,KMEI,medium_airport,Key Field / Meridian Regional Airport,32.3326,-88.7519,297.0,NA,US,US-MS,Meridian,yes,KMEI,MEI,MEI,,https://en.wikipedia.org/wiki/Meridian_Regional_Airport
3675,KMEM,large_airport,Memphis International Airport,35.0424,-89.9767,341.0,NA,US,US-TN,Memphis,yes,KMEM,MEM,MEM,https://flymemphis.com/,https://en.wikipedia.org/wiki/Memphis_International_Airport
3676,KMER,medium_airport,Castle Airport,37.38050079,-120.5680008,191.0,NA,US,US-CA,Merced,no,KMER,MER,MER,,https://en.wikipedia.org/wiki/Castle_Airport
3677,KMFD,medium_airport,Mansfield Lahm Regional Airport,40.82139968869999,-82.5166015625,1297.0,NA,US,US-OH,Mansfield,no,KMFD,MFD,MFD,http://www.ci.mansfield.oh.us/index.php/lahm-airport,https://en.wikipedia.org/wiki/Mansfield_Lahm_Regional_Airport
3678,KMFE,medium_airport,McAllen Miller International Airport,26.176141,-98.237965,107.0,NA,US,US-TX,McAllen,yes,KMFE,MFE,MFE,,https://en.wikipedia.org/wiki/McAllen-Miller_International_Airport
3679,KMFR,medium_airport,Rogue Valley International Medford Airport,42.37419891357422,-122.8730010986328,1335.0,NA,US,US-OR,Medford,yes,KMFR,MFR,MFR,,https://en.wikipedia.org/wiki/Rogue_Valley_International-Medford_Airport
3680,KMGE,medium_airport,Dobbins Air Reserve Base,33.915401,-84.516296,1068.0,NA,US,US-GA,Marietta,no,KMGE,MGE,MGE,http://www.dobbins.afrc.af.mil/,https://en.wikipedia.org/wiki/Dobbins_Air_Reserve_Base
3681,KMGM,medium_airport,Montgomery Regional (Dannelly Field) Airport,32.300598,-86.393997,221.0,NA,US,US-AL,Montgomery,yes,KMGM,MGM,MGM,http://www.flymgm.com/,https://en.wikipedia.org/wiki/Montgomery_Regional_Airport
3682,KMGW,medium_airport,Morgantown Municipal Airport Walter L. (Bill) Hart Field,39.643305,-79.917598,1248.0,NA,US,US-WV,Morgantown,yes,KMGW,MGW,MGW,,https://en.wikipedia.org/wiki/Morgantown_Municipal_Airport
20506,KMHR,medium_airport,Sacramento Mather Airport,38.554744,-121.297989,98.0,NA,US,US-CA,Sacramento,no,KMHR,MHR,MHR,http://www.sacramento.aero/mhr/,https://en.wikipedia.org/wiki/Sacramento_Mather_Airport
3685,KMIA,large_airport,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,NA,US,US-FL,Miami,yes,KMIA,MIA,MIA,http://www.miami-airport.com/,https://en.wikipedia.org/wiki/Miami_International_Airport
3687,KMIE,medium_airport,Delaware County Johnson Field,40.242298,-85.395897,937.0,NA,US,US-IN,Muncie,no,KMIE,MIE,MIE,,https://en.wikipedia.org/wiki/Delaware_County_Airport
3688,KMIV,medium_airport,Millville Municipal Airport,39.367802,-75.072197,85.0,NA,US,US-NJ,Millville,no,KMIV,MIV,MIV,,https://en.wikipedia.org/wiki/Millville_Executive_Airport
3689,KMKC,medium_airport,Charles B. Wheeler Downtown Airport,39.123199,-94.592796,759.0,NA,US,US-MO,Kansas City,no,KMKC,MKC,MKC,,https://en.wikipedia.org/wiki/Charles_B._Wheeler_Downtown_Airport
3690,KMKE,large_airport,General Mitchell International Airport,42.947201,-87.896599,723.0,NA,US,US-WI,Milwaukee,yes,KMKE,MKE,MKE,https://www.mitchellairport.com/,https://en.wikipedia.org/wiki/General_Mitchell_International_Airport
3692,KMKL,medium_airport,McKellar-Sipes Regional Airport,35.599899,-88.915604,434.0,NA,US,US-TN,Jackson,yes,KMKL,MKL,MKL,http://mckellarsipes.com/,https://en.wikipedia.org/wiki/McKellar-Sipes_Regional_Airport
3693,KMLB,medium_airport,Melbourne Orlando International Airport,28.1028,-80.645302,33.0,NA,US,US-FL,Melbourne,yes,KMLB,MLB,MLB,https://www.mlbair.com/,https://en.wikipedia.org/wiki/Melbourne_International_Airport
3695,KMLI,medium_airport,Quad City International Airport,41.448502,-90.5075,590.0,NA,US,US-IL,Moline,yes,KMLI,MLI,MLI,,https://en.wikipedia.org/wiki/Quad_City_International_Airport
3696,KMLS,medium_airport,Miles City Airport - Frank Wiley Field,46.427268,-105.885372,2630.0,NA,US,US-MT,Miles City,no,KMLS,MLS,MLS,,https://en.wikipedia.org/wiki/Miles_City_Municipal_Airport
3697,KMLU,medium_airport,Monroe Regional Airport,32.510899,-92.037697,79.0,NA,US,US-LA,Monroe,yes,KMLU,MLU,MLU,,https://en.wikipedia.org/wiki/Monroe_Regional_Airport
20532,KMMT,medium_airport,Mc Entire Joint National Guard Base,33.92079926,-80.80130005,254.0,NA,US,US-SC,Eastover,no,KMMT,MMT,MMT,,https://en.wikipedia.org/wiki/McEntire_Joint_National_Guard_Base
3698,KMMU,medium_airport,Morristown Municipal Airport,40.799062,-74.414949,187.0,NA,US,US-NJ,Morristown,no,KMMU,MMU,MMU,,https://en.wikipedia.org/wiki/Morristown_Municipal_Airport
3699,KMMV,medium_airport,Mc Minnville Municipal Airport,45.19440079,-123.1360016,163.0,NA,US,US-OR,Mc Minnville,no,KMMV,,MMV,,https://en.wikipedia.org/wiki/McMinnville_Municipal_Airport
3700,KMOB,medium_airport,Mobile Regional Airport,30.6912,-88.242798,219.0,NA,US,US-AL,Mobile,yes,KMOB,MOB,MOB,http://www.mobairport.com/,https://en.wikipedia.org/wiki/Mobile_Regional_Airport
3701,KMOD,medium_airport,Modesto City Co-Harry Sham Field,37.625801,-120.954002,97.0,NA,US,US-CA,Modesto,no,KMOD,MOD,MOD,,https://en.wikipedia.org/wiki/Modesto_City-County_Airport
3702,KMOT,medium_airport,Minot International Airport,48.2593994140625,-101.27999877929688,1716.0,NA,US,US-ND,Minot,yes,KMOT,MOT,MOT,,https://en.wikipedia.org/wiki/Minot_International_Airport
3703,KMQY,medium_airport,Smyrna Airport,36.0089988708,-86.5201034546,543.0,NA,US,US-TN,Smyrna,no,KMQY,MQY,MQY,http://www.smyrnaairport.com/,https://en.wikipedia.org/wiki/Smyrna_Airport_(Tennessee)
3704,KMRB,medium_airport,Eastern WV Regional Airport/Shepherd Field,39.40190125,-77.98459625,565.0,NA,US,US-WV,Martinsburg,no,KMRB,MRB,MRB,http://www.wvairport.org/,https://en.wikipedia.org/wiki/Eastern_WV_Regional_Airport
3705,KMRY,medium_airport,Monterey Peninsula Airport,36.58700180053711,-121.84300231933594,257.0,NA,US,US-CA,Monterey,yes,KMRY,MRY,MRY,,https://en.wikipedia.org/wiki/Monterey_Peninsula_Airport
3706,KMSL,medium_airport,Northwest Alabama Regional Airport,34.745123,-87.612981,551.0,NA,US,US-AL,Muscle Shoals,yes,KMSL,MSL,MSL,,https://en.wikipedia.org/wiki/Northwest_Alabama_Regional_Airport
3707,KMSN,medium_airport,Dane County Regional Truax Field,43.1399,-89.337502,887.0,NA,US,US-WI,Madison,yes,KMSN,MSN,MSN,,https://en.wikipedia.org/wiki/Dane_County_Regional_Airport
3708,KMSO,medium_airport,Missoula International Airport,46.91630173,-114.0910034,3206.0,NA,US,US-MT,Missoula,yes,KMSO,MSO,MSO,,https://en.wikipedia.org/wiki/Missoula_International_Airport
3709,KMSP,large_airport,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.880081,-93.221741,841.0,NA,US,US-MN,Minneapolis,yes,KMSP,MSP,MSP,http://www.mspairport.com/,https://en.wikipedia.org/wiki/Minneapolis–Saint_Paul_International_Airport
3711,KMSY,large_airport,Louis Armstrong New Orleans International Airport,29.993401,-90.258003,4.0,NA,US,US-LA,New Orleans,yes,KMSY,MSY,MSY,https://flymsy.com/,https://en.wikipedia.org/wiki/Louis_Armstrong_New_Orleans_International_Airport
20564,KMTH,medium_airport,The Florida Keys Marathon Airport,24.726101,-81.051399,5.0,NA,US,US-FL,Marathon,no,KMTH,MTH,MTH,http://marathonga.com/,https://en.wikipedia.org/wiki/Florida_Keys_Marathon_Airport
20565,KMTJ,medium_airport,Montrose Regional Airport,38.5098,-107.893997,5759.0,NA,US,US-CO,Montrose,yes,KMTJ,MTJ,MTJ,https://montroseairport.com/,https://en.wikipedia.org/wiki/Montrose_Regional_Airport
3713,KMTN,medium_airport,Martin State Airport,39.325699,-76.413803,21.0,NA,US,US-MD,Baltimore,no,KMTN,MTN,MTN,,https://en.wikipedia.org/wiki/Martin_State_Airport
3714,KMUI,medium_airport,Muir Army Air Field (Fort Indiantown Gap) Airport,40.435214,-76.568661,488.0,NA,US,US-PA,Fort Indiantown Gap(Annville),no,KMUI,MUI,MUI,,https://en.wikipedia.org/wiki/Muir_Army_Airfield
3715,KMUO,medium_airport,Mountain Home Air Force Base,43.043598,-115.872002,2996.0,NA,US,US-ID,Mountain Home,no,KMUO,MUO,MUO,http://www.mountainhome.af.mil/,https://en.wikipedia.org/wiki/Mountain_Home_Air_Force_Base
20579,KMWA,medium_airport,Veterans Airport of Southern Illinois,37.751208,-89.016568,472.0,NA,US,US-IL,Marion,yes,KMWA,MWA,MWA,,https://en.wikipedia.org/wiki/Veterans_Airport_of_Southern_Illinois
20581,KMWH,medium_airport,Grant County International Airport,47.20769882,-119.3199997,1189.0,NA,US,US-WA,Moses Lake,no,KMWH,MWH,MWH,http://www.portofmoseslake.com/the-center-of-washington-aviation/,https://en.wikipedia.org/wiki/Grant_County_International_Airport
3716,KMXF,medium_airport,Maxwell Air Force Base,32.3829,-86.365799,171.0,NA,US,US-AL,Montgomery,no,KMXF,MXF,MXF,,https://en.wikipedia.org/wiki/Maxwell_Air_Force_Base
20591,KMYL,medium_airport,McCall Municipal Airport,44.888837,-116.101112,5024.0,NA,US,US-ID,McCall,yes,KMYL,MYL,MYL,http://www.mccall.id.us/services/airport.html,https://en.wikipedia.org/wiki/McCall_Municipal_Airport
3717,KMYR,medium_airport,Myrtle Beach International Airport,33.679699,-78.928299,25.0,NA,US,US-SC,Myrtle Beach,yes,KMYR,MYR,MYR,https://www.flymyrtlebeach.com,https://en.wikipedia.org/wiki/Myrtle_Beach_International_Airport
3718,KMYV,medium_airport,Yuba County Airport,39.09780121,-121.5699997,64.0,NA,US,US-CA,Marysville,no,KMYV,MYV,MYV,http://www.yubacoairport.com/,https://en.wikipedia.org/wiki/Yuba_County_Airport
3719,KNBC,medium_airport,Beaufort MCAS - Merritt Field,32.4774017334,-80.723197937,37.0,NA,US,US-SC,Beaufort,no,KNBC,,NBC,,https://en.wikipedia.org/wiki/Marine_Corps_Air_Station_Beaufort
3720,KNBG,medium_airport,New Orleans NAS JRB/Alvin Callender Field,29.82530022,-90.03500366,2.0,NA,US,US-LA,New Orleans,no,KNBG,NBG,NBG,,https://en.wikipedia.org/wiki/Naval_Air_Station_Joint_Reserve_Base_New_Orleans
3721,KNCA,medium_airport,MCAS New River / McCutcheon Field,34.708401,-77.439697,26.0,NA,US,US-NC,Jacksonville,no,KNCA,,NCA,,https://en.wikipedia.org/wiki/Marine_Corps_Air_Station_New_River
20634,KNDZ,medium_airport,Whiting Field Naval Air Station South Airport,30.704399,-87.023003,177.0,NA,US,US-FL,Milton,no,KNDZ,,NDZ,,https://en.wikipedia.org/wiki/Naval_Air_Station_Whiting_Field_%E2%80%93_South
3722,KNEL,medium_airport,Lakehurst Maxfield Field Airport,40.03329849,-74.353302,101.0,NA,US,US-NJ,Lakehurst,no,KNEL,NEL,NEL,,https://en.wikipedia.org/wiki/Naval_Air_Engineering_Station_Lakehurst
3723,KNEW,medium_airport,Lakefront Airport,30.042400360107,-90.028297424316,8.0,NA,US,US-LA,New Orleans,no,KNEW,NEW,NEW,http://www.lakefrontairport.com/,https://en.wikipedia.org/wiki/New_Orleans_Lakefront_Airport
3724,KNFG,medium_airport,Camp Pendleton MCAS (Munn Field) Airport,33.30130005,-117.3550034,78.0,NA,US,US-CA,Oceanside,no,KNFG,,NFG,,https://en.wikipedia.org/wiki/Marine_Corps_Air_Station_Camp_Pendleton
3726,KNGP,medium_airport,Naval Air Station Corpus Christi Truax Field,27.6926,-97.2911,18.0,NA,US,US-TX,Corpus Christi,no,KNGP,NGP,NGP,https://cnrse.cnic.navy.mil/Installations/NAS-Corpus-Christi/,https://en.wikipedia.org/wiki/Naval_Air_Station_Corpus_Christi
3727,KNGU,medium_airport,Norfolk Naval Station (Chambers Field),36.937599,-76.289299,17.0,NA,US,US-VA,Norfolk,no,KNGU,NGU,NGU,,https://en.wikipedia.org/wiki/Naval_Station_Norfolk
3728,KNHK,medium_airport,Patuxent River Naval Air Station (Trapnell Field),38.285999,-76.411797,39.0,NA,US,US-MD,Patuxent River,no,KNHK,NHK,NHK,,https://en.wikipedia.org/wiki/Naval_Air_Station_Patuxent_River
3730,KNIP,medium_airport,Jacksonville Naval Air Station (Towers Field),30.2358,-81.680603,21.0,NA,US,US-FL,Jacksonville,no,KNIP,NIP,NIP,,https://en.wikipedia.org/wiki/Naval_Air_Station_Jacksonville
3731,KNJK,medium_airport,El Centro NAF Airport (Vraciu Field),32.829201,-115.671996,-42.0,NA,US,US-CA,El Centro,no,KNJK,NJK,NJK,https://www.cnic.navy.mil/regions/cnrsw/installations/naf_el_centro.html,https://en.wikipedia.org/wiki/Naval_Air_Facility_El_Centro
3733,KNKX,medium_airport,Miramar Marine Corps Air Station - Mitscher Field,32.86840057,-117.1429977,477.0,NA,US,US-CA,San Diego,no,KNKX,NKX,NKX,http://www.miramar.marines.mil/,https://en.wikipedia.org/wiki/Marine_Corps_Air_Station_Miramar
20647,KNLC,medium_airport,Lemoore Naval Air Station (Reeves Field) Airport,36.33300018,-119.9520035,232.0,NA,US,US-CA,Lemoore,no,KNLC,NLC,NLC,http://www.cnic.navy.mil/regions/cnrsw/installations/nas_lemoore.html,https://en.wikipedia.org/wiki/Naval_Air_Station_Lemoore
3734,KNMM,medium_airport,Naval Air Station Meridian / McCain Field,32.5531,-88.55406,316.0,NA,US,US-MS,Lauderdale,no,KNMM,,NMM,,https://en.wikipedia.org/wiki/Naval_Air_Station_Meridian
3735,KNPA,medium_airport,Naval Air Station Pensacola Forrest Sherman Field,30.352699,-87.318604,28.0,NA,US,US-FL,Pensacola,no,KNPA,NPA,NPA,http://www.cnic.navy.mil/regions/cnrse/installations/nas_pensacola.html,https://en.wikipedia.org/wiki/Naval_Air_Station_Pensacola
3736,KNQA,medium_airport,Millington-Memphis Airport,35.356701,-89.8703,320.0,NA,US,US-TN,Millington,no,KNQA,NQA,NQA,https://millingtonairport.com/,https://en.wikipedia.org/wiki/Millington-Memphis_Airport
3737,KNQI,medium_airport,Kingsville Naval Air Station,27.5072002411,-97.8097000122,50.0,NA,US,US-TX,Kingsville,no,KNQI,NQI,NQI,http://www.cnic.navy.mil/regions/cnrse/installations/nas_kingsville.html,https://en.wikipedia.org/wiki/Naval_Air_Station_Kingsville
3738,KNQX,medium_airport,Naval Air Station Key West/Boca Chica Field,24.57579994,-81.68890381,6.0,NA,US,US-FL,Key West,no,KNQX,NQX,NQX,http://www.cnic.navy.mil/regions/cnrse/installations/nas_key_west.html,https://en.wikipedia.org/wiki/Naval_Air_Station_Key_West
20652,KNRB,medium_airport,Naval Station Mayport / Admiral David L McDonald Field,30.3911,-81.424698,15.0,NA,US,US-FL,Jacksonville,no,KNRB,NRB,NRB,http://www.cnic.navy.mil/regions/cnrse/installations/ns_mayport.html,https://en.wikipedia.org/wiki/Naval_Station_Mayport
20656,KNSE,medium_airport,Whiting Field Naval Air Station - North,30.7241993,-87.02189636,199.0,NA,US,US-FL,Milton,no,KNSE,NSE,NSE,,https://en.wikipedia.org/wiki/Naval_Air_Station_Whiting_Field_%E2%80%93_North
3739,KNTD,medium_airport,Point Mugu Naval Air Station (Naval Base Ventura Co),34.120300293,-119.121002197,13.0,NA,US,US-CA,Point Mugu,no,KNTD,NTD,NTD,,https://en.wikipedia.org/wiki/Naval_Air_Station_Point_Mugu
3740,KNTU,medium_airport,Oceana Naval Air Station,36.820702,-76.033501,23.0,NA,US,US-VA,Virginia Beach,no,KNTU,NTU,NTU,,https://en.wikipedia.org/wiki/Naval_Air_Station_Oceana
3741,KNUQ,medium_airport,Moffett Federal Airfield,37.4161,-122.049004,32.0,NA,US,US-CA,Mountain View,no,KNUQ,NUQ,NUQ,,https://en.wikipedia.org/wiki/Moffett_Federal_Airfield
20661,KNUW,medium_airport,Whidbey Island Naval Air Station (Ault Field),48.351799,-122.655998,47.0,NA,US,US-WA,Oak Harbor,no,KNUW,NUW,NUW,,https://en.wikipedia.org/wiki/Naval_Air_Station_Whidbey_Island
20669,KNYG,medium_airport,Quantico Marine Corps Airfield / Turner Field,38.501701,-77.305298,10.0,NA,US,US-VA,Quantico,no,KNYG,NYG,NYG,,https://en.wikipedia.org/wiki/Marine_Corps_Air_Facility_Quantico
3961,KNYL,medium_airport,Yuma International Airport / Marine Corps Air Station Yuma,32.650938,-114.609375,213.0,NA,US,US-AZ,Yuma,yes,KNYL,YUM,NYL,,https://en.wikipedia.org/wiki/Yuma_International_Airport
3743,KNZY,medium_airport,North Island Naval Air Station-Halsey Field,32.69919968,-117.2149963,26.0,NA,US,US-CA,San Diego,no,KNZY,NZY,NZY,,https://en.wikipedia.org/wiki/Naval_Air_Station_North_Island
20709,KOAJ,medium_airport,Albert J Ellis Airport,34.829201,-77.612099,94.0,NA,US,US-NC,Richlands,yes,KOAJ,OAJ,OAJ,https://flyoaj.com/,https://en.wikipedia.org/wiki/Albert_J._Ellis_Airport
3744,KOAK,large_airport,San Francisco Bay Oakland International Airport,37.720085,-122.221184,9.0,NA,US,US-CA,Oakland,yes,KOAK,OAK,OAK,http://www.oaklandairport.com/,https://en.wikipedia.org/wiki/Oakland_International_Airport
3745,KOFF,medium_airport,Offutt Air Force Base,41.119307,-95.90851,1052.0,NA,US,US-NE,Omaha,no,KOFF,OFF,OFF,http://www.offutt.af.mil/,https://en.wikipedia.org/wiki/Offutt_Air_Force_Base
20722,KOFK,medium_airport,Karl Stefan Memorial Airport,41.985500335693,-97.435096740723,1573.0,NA,US,US-NE,Norfolk,no,KOFK,OFK,OFK,http://www.norfolkairportservices.com/default.htm,https://en.wikipedia.org/wiki/Norfolk_Regional_Airport
